Voltage,Current,Power
0.06372078298007143,4264.883715143391,271.76172964789276
0.06287155971346556,4266.11249798441,268.21714666138854
0.06202265164951531,4267.306617601764,264.6696718251856
0.06117402718997684,4268.463698772979,261.11911436816735
0.06032560402800738,4269.572722874693,257.56455344892
0.05947751638373217,4270.659020157465,254.00819184074925
0.05862955710621658,4271.690352829107,250.4473134812686
0.05778190648705194,4272.699641324078,246.88473112224824
0.056934505822264406,4273.679471897955,243.31982877526602
0.05608728580300979,4274.620545411031,239.7518642298861
0.05524024337037391,4275.524645031056,236.18102192754708
0.05439353922375078,4276.421115395668,232.6096796775503
0.05354684699370724,4277.257031538369,229.03362782054347
0.05270047137101956,4278.085901126497,225.4571435550794
0.051854217677407194,4278.8768678298375,221.8778125192707
0.051008193697185275,4279.650079208237,218.29722019642807
0.0501623391878668,4280.397238693922,214.71473814617298
0.04931666267389093,4281.12160260634,211.13062994164423
0.048471051282110725,4281.8058388029685,207.54363039265982
0.04762574535565449,4282.492286499124,203.95688712436183
0.04678058794484494,4283.156048455954,200.36855820628827
0.04593536950439164,4283.763246008097,196.7762475747141
0.04509041885235053,4284.371047471765,193.1840850493857
0.04424559582554872,4284.957216825241,189.59048514541772
0.04340097370913025,4285.5355950468565,185.9964176901705
0.042556531600282534,4286.104032446544,182.40172169890974
0.04171204579175027,4286.6259721387805,178.80393884195885
0.04086768459302739,4287.131210261994,175.20512610991096
